host_id,host_join_year,host_about,num_verified_sources,is_superhost,host_total_listings_count,number_of_reviews,review_scores_rating,host_response_rate,host_acceptance_rate
152015271,2017.0,Hello I am Roselien and together with my husband and twin sons I live in this lovely house in the North part of Amsterdam. ,2,False,1.0,11,4.82,,100
124623758,2017.0,"hey! I am Claire, originally from France, but lived all over, world traveler and nature lover! Looking forward to hosting you home or meeting you during my next adventure !",2,False,2.0,2,5.0,,100
57606528,2016.0,,2,False,1.0,8,5.0,100,0
2816490,2012.0,"Sports (Golf, Hockey, Padel, Running), young at heart, cat lover & piano player",3,False,1.0,5,5.0,,0
496874888,2023.0,,2,False,1.0,11,4.91,20,13
2049639,2012.0,"American expat (originally from SF Bay Area) living in Amsterdam for the past 20 years.

Passionate about making a difference in the world through my work, having fun, and adventure sports.  I'm a long time AirBnB user and only started renting out recently.",3,False,1.0,0,,100,0
10843415,2013.0,,2,False,1.0,4,5.0,100,33
357673486,2020.0,,2,True,4.0,184,4.88,100,100
19746918,2014.0,,2,False,2.0,2,5.0,,0
31902708,2015.0,,1,False,2.0,8,4.75,100,56
22727877,2014.0,"As a full-time IT professional and part-time home chef with a profound love for culinary delights, my greatest passion lies in blending my adoration for food with my love for travel. Whenever I embark on a new journey, my primary focus is on exploring the local cuisine and seeking out the most exceptional culinary experiences available in that destination.",2,False,1.0,26,4.96,100,68
33089398,2015.0,,2,False,2.0,11,4.55,100,100
51432601,2015.0,"Hi there! My name is Bibi and I am from Amsterdam. My partner and I have recently renovated our lovely apartment in Amsterdam East (the best area!) and can't wait to welcome you there. We love hosting and cooking dinners, and our beautiful kitchen is designed to do just that! We hope you will enjoy our place as much as we do, while exploring everything Amsterdam has to offer. :)",2,False,1.0,15,5.0,100,62
10223378,2013.0,"Favoriete schrijvers: Paul Auster, Murakami, Tom Wolfe
Favoriete steden: Barcelona, Zürich, Hanoi, Hongkong, Sydney, Chicago, Antwerpen, Londen, Rome.
Favoriete landen: Birma, Vietnam, Italië, Spanje, Frankrijk (met kinderen)

",2,False,1.0,2,4.0,100,0
85602577,2016.0,,2,False,1.0,4,4.75,10,0
63253558,2016.0,,2,False,1.0,0,,100,0
464220416,2022.0,,1,False,3.0,0,,,
19556955,2014.0,"Hello I am Joeri!

I work for a creative agency here in Amsterdam. I love my little home near the canals of Amsterdam but I spend a lot of time traveling for work. Therefor I thought why not open my door for more people to have a true Amsterdam Experience.

I love to stroll along the canals of the ""jordaan"" neighborhood, go to the food markets that are there on the weekends, have coffee with dutch apple pie and enjoy lunches and dinners in the many great restaurants.",3,True,2.0,28,5.0,64,11
15054166,2014.0,"Ik ben Tesse, samen met mijn man en twee zoontjes (5 en 7 jaar oud) woon ik in een fijn appartement in Amsterdam. Eigenlijk voelen we ons echte buitenmensen en proberen we regelmatig herinneringen te maken op rustigere plekken in Europa waar we kunnen zwemmen, boswandelingen kunnen maken, vuurtjes stoken, buiten eten en stilte kunnen horen.
Mijn vorige huis heb ik vaak verhuurd en nu doe ik dat met dit fijne familiehuis ook.",2,False,1.0,12,5.0,100,54
17434309,2014.0,"Hi there,

My name is Nathan, I have been working as a Medical Doctor all over the world, currently back in Amsterdam. I like yoga, climbing, mountains, reading, running and laughing. I am an open-minded, neat and social person.",2,False,2.0,7,4.86,100,88
12241861,2014.0,,2,False,2.0,7,4.86,80,67
119659431,2017.0,,1,False,1.0,5,5.0,100,38
16817392,2014.0,"Hi, i'm Maria-Elena and i am 44 years old. I have been working for KLM  for 22,5 years. My passion and curiosity for foreign countries and cultures makes that i still love my job. While i'm travelling the globe i hope somebody else will enjoy my home. Trying to be the best host in a plane means that i also want to make your stay as comfortable as possible!",2,False,2.0,0,,100,
524084192,2023.0,"Love sports, music and traveling! Trying to give the best experience to guests and make the Amsterdam trip a little better :)",2,False,1.0,14,4.79,67,45
67769538,2016.0,"Ik ben ontzettend blij dat ik in het mooie Amsterdam woon en deel mijn leuke appartement graag met jullie. Sloterplas ligt op loopafstand en is een mooi natuurgebied waar ik graag wandel. Sporten als boulderen, wielrennen en hardlopen doe ik graag. Verder lees ik en maak ik mij in de energiesector hard voor een betere wereld met minder ongelijkheid. Carpe diem!",2,False,1.0,18,5.0,100,100
51218995,2015.0,"Hi, ik ben Dennis. 
Heb een eigen bedrijf (dapeppa) waar we de lekkerste producten ontwikkelen en verkopen. Ben helemaal gek van Amsterdam en in het bijzonder de Schinkelbuurt waar mijn heerlijke appartement staat. Als je het fijn vindt vertel ik je graag de meest bijzondere plekjes van de stad.",2,False,1.0,14,4.93,100,100
19772697,2014.0,,2,False,1.0,5,4.8,,75
130154568,2017.0,,2,False,1.0,10,3.9,100,83
515401060,2023.0,,1,True,2.0,113,4.91,100,96
25359885,2014.0,,2,False,1.0,5,5.0,100,33
16586346,2014.0,,2,False,1.0,6,5.0,67,20
460293322,2022.0,"Hi I’m Jacqueline. I’m 60 years old. Love traveling around the world and to explore new places. I was born in Zaanstad near the Zaanse Schans were the windmills are. Since my 19th I live in Amsterdam. So, I dare to say that I’m a true Amsterdammer right now. 
I’ve two kids, students both living here in Amsterdam as well. 
I also open my place to travellers who want to visit our beautiful town Amsterdam. Hope to meet you soon!",2,False,1.0,3,4.67,100,57
29026121,2015.0,,2,False,1.0,2,5.0,,
18334011,2014.0,"I am a foodie, wine lover and really enjoy cooking/baking. Without doubt, Amsterdam is my favourite city. The city has so much to offer and I look forward to sharing my insider tips with you! 

I travel a lot myself, and frequently used airbnb. Because of all great experiences, my boyfriend and I decided to open our own bnb. I hope you'll choose to stay with us and make the most of your time in Amsterdam!",2,True,2.0,90,4.99,100,100
153249809,2017.0,,2,False,1.0,7,5.0,,100
89142409,2016.0,"Hey! My name is Stefan and I'm a big fan of Airbnb for renting out and visiting other places. I'm trying to always be as polite and neat as possible, I also expect this from our guests. Looking forward to meet you!",2,False,1.0,14,4.93,100,44
1174565,2011.0,"I live in Amsterdam with my husband and 2 kids. I run my own agency in marketing communications, based in Amsterdam.",2,False,1.0,1,5.0,100,0
15548558,2018.0,,2,False,1.0,7,5.0,100,100
50894032,2015.0,,2,False,2.0,3,4.67,,100
92194,2010.0,"We are a couple, Iwanna & Taco, and have a 9 year old daugther, Erin and a 7 year old son, Ezra. Iwanna has been working for UNICEF in Cambodia and Ghana and Taco works for the City of Amsterdam. We like to travel and therefore our home is sometimes available.",2,False,2.0,3,5.0,100,60
35519087,2015.0,,2,False,1.0,12,4.75,,0
235039425,2019.0,,1,False,1.0,1,5.0,,0
79875749,2016.0,,2,False,1.0,1,5.0,,
124558705,2017.0,,2,False,4.0,7,4.86,100,73
226655161,2018.0,,2,False,1.0,10,4.9,60,50
51583575,2015.0,Lawyer who loves to travel and meet new people,2,False,1.0,14,5.0,100,79
6668514,2013.0,,2,False,1.0,10,5.0,,
23735614,2014.0,"Bonjour,

Je suis Jordan, français de 30 ans habitant Amsterdam, je vous invite à venir découvrir notre magnifique ville d'Amsterdam si vous recherchez un logement.
Parfois en déplacement dans le cadre de mes activités professionnelles ou personnelles, je mets à disposition mon appartement sur ces périodes.
Au plaisir de pouvoir bientôt vous accueillir.

Jordan",3,False,1.0,5,4.4,100,50
19723982,2014.0,,2,False,1.0,6,5.0,,
84624116,2016.0,,2,False,1.0,12,4.83,100,36
355387959,2020.0,,2,False,1.0,0,,0,
79228674,2016.0,,2,False,1.0,17,4.94,100,78
11098265,2014.0,"Ik woon in Amsterdam vlakbij het Vondelpark. Ik werk als interim manager voor bedrijven, die willen veranderen om klaar te zijn voor de toekomst. Ik help daarbij.  
Ik vind het geweldig om gasten van over de hele wereld te ontvangen en hen te vertellen over de fantastische stad waar ik woon.",2,True,1.0,117,4.91,100,100
33797621,2015.0,,2,False,1.0,5,5.0,,
347763513,2020.0,,2,False,1.0,10,4.9,100,100
173534908,2018.0,,2,False,1.0,0,,,
50629075,2015.0,,2,False,3.0,5,5.0,,100
13693184,2014.0,,2,False,1.0,5,5.0,100,83
28638556,2015.0,,2,False,1.0,6,4.83,0,0
10309261,2013.0,"Mijn naam is Vincent en samen met Eveline, onze twee kinderen en de hond wonen we met veel plezier in deze bruisende stad. Ik ben acteur en communicatie trainer en Eveline werkt in de kunsten. Ons vorige appartement hebben we met veel plezier gehost en sinds 2019 wonen we in dit ruime appartement tegen het centrum aan.",2,False,1.0,2,5.0,100,0
255948705,2019.0,,2,False,1.0,10,4.9,100,100
7592803,2013.0,"Currently living in Amsterdam. I love to travel, learn new languages, try new foods and, above all, meet people with stories to tell. I'm from Chile but living abroad and traveling with my husband and now 3 kids for 12 years.",2,True,1.0,18,5.0,100,90
26073303,2015.0,,2,False,1.0,9,4.67,100,78
410679125,2021.0,,2,False,1.0,4,5.0,,
205960972,2018.0,,2,True,1.0,27,4.96,,100
43775630,2015.0,,2,False,2.0,1,5.0,,75
44770262,2015.0,,2,True,2.0,45,5.0,100,97
68207350,2016.0,,2,False,4.0,11,5.0,100,100
7845987,2013.0,"From Amsterdam, love to travel, eating out and going to the movies too.",2,False,1.0,0,,,
525850050,2023.0,,2,False,1.0,16,5.0,100,32
387480778,2021.0,,2,True,2.0,15,4.93,100,92
23207308,2014.0,"Hello, I'm Tamara, an illustrator and designer.

I'm a people person, chattier than you might expect. I love biking in the city, cats, cinnamon rolls, feel-good books, a good spritz and cozy nights with friends on the terrace.",3,False,1.0,3,4.33,,
5872760,2013.0,"Italian born and raised in Sydney. I love traveling and experiencing new cultures, sights and flavors.",2,False,1.0,0,,100,100
29669948,2015.0,"Hi we are a family, we are Anatol, Malou and Indigo
Living in the best city in the world! Amsterdam, in the nicest area: Amsterdam Noord Tuindorp! 
We love traveling with our orange van, dancing on festivals, having wine&food with friends, cycling in the city, and visiting local markets. Our son indigo loves plenty of pancakes.",2,False,1.0,1,5.0,,0
83464142,2016.0,,2,False,1.0,8,4.88,,0
23563568,2014.0,"I love cinema, food, travelling and my hometown Amsterdam. I'm also a big fan of all the local beers brewed in Amsterdam and biking through town.",2,False,1.0,4,5.0,,
201621885,2018.0,"Mijn vriend en ik wonen op IJburg met onze twee dochters van 4 en 7 jaar oud. Daar genieten we enorm van door de rust en dat zo dichtbij Amsterdam Centrum. Lekker zwemmen, suppen en alle voorzieningen op loopafstand.",2,False,1.0,10,5.0,100,43
111825207,2017.0,Student Science and Innovation from the Netherlands.,2,False,1.0,71,5.0,,
7736063,2013.0,"I run a social design agency; we work together with healthcare, social and public leaders to design products that bring out the best in people.",3,True,6.0,7,4.86,90,80
34057588,2015.0,"34 years old, entrepreneur and working in the digital health sector.",2,True,2.0,62,4.98,,100
26287664,2015.0,,2,False,1.0,17,4.94,100,65
525387344,2023.0,,1,False,2.0,2,4.5,,50
9939424,2013.0,,2,False,1.0,8,5.0,100,83
81642246,2016.0,,2,False,1.0,11,4.82,100,70
517730311,2023.0,,1,False,2.0,5,5.0,75,60
23103780,2014.0,,2,False,2.0,6,5.0,70,61
12424264,2014.0,Vriendelijk en gastvrij persoon,2,False,2.0,4,5.0,86,10
25630429,2015.0,Hoi! Ik ben een rustig persoon en liefhebbende moeder die er af en toe van houdt om een paar dagen op pad te gaan. Ik werk als holistisch psycholoog wat erg bij me past. Ik zal goed voor de accomodatie zorgen als ik bij je verblijf!,2,False,1.0,4,4.75,,0
23803762,2014.0,,2,False,1.0,2,5.0,,25
6354227,2013.0,"My name is Anne and I lived in most neighbourhoods in Amsterdam over the past 15 years, and Amsterdam-Noord is by far my favourite. It’s close to the city center, but not as crowded. And the restaurant scene is amazing here. I love discovering all the hidden gems and not so hidden gems the city has to offer, especially anything food and drink related. Shoot me a message if you have any questions :)",2,False,1.0,13,4.92,100,75
416330065,2021.0,,1,False,1.0,9,5.0,100,33
8009707,2013.0,"Amsterdam, like traveling ",2,False,1.0,17,5.0,50,50
100133885,2016.0,,3,False,1.0,8,5.0,,
5680826,2013.0,"We're a Dutch/German couple, we've lived in NYC and Berlin, traveled around, and now live in Amsterdam with our 2 boys. 

We are the proud owners (and designers) of 4 holiday houses that we renovate, design, fix up ourselves. 

We're designers / architects / creative thinkers and we like biking, hiking, cities, people, mountains, food, airplanes and exploring. 

German, English, Dutch and Spanish speaking.",3,True,5.0,12,4.75,100,98
106685305,2016.0,,2,False,2.0,4,4.75,,
853028,2011.0,: ),2,False,2.0,15,5.0,100,77
510667467,2023.0,,2,False,1.0,8,4.88,67,28
526618481,2023.0,,2,False,1.0,20,4.9,100,32
29285323,2015.0,"Levensgenieter pur sang! 
Love to travel, experience new/different cultures and chasing the sun!",3,False,1.0,8,5.0,100,38
21436148,2014.0,,3,False,2.0,4,5.0,100,71
7242440,2013.0,,3,False,4.0,7,5.0,100,100
155245508,2017.0,,2,False,2.0,3,5.0,,
120516348,2017.0,,2,False,3.0,10,4.7,83,80
62803369,2016.0,,2,False,1.0,3,4.67,100,8
2056690,2012.0,"Energiek, open, sportief en betrouwbaar persoon. Welkom in mijn huis!",2,True,1.0,23,4.91,100,74
46278399,2015.0,,2,False,1.0,6,5.0,100,100
7215643,2013.0,,2,False,1.0,3,4.67,17,3
52446479,2015.0,,2,False,1.0,2,5.0,,
525570164,2023.0,"Hey daar, ik ben Zina - geboren en getogen in het bruisende Amsterdam! In september begin ik aan mijn opleiding aan de Hotelschool Amsterdam. Tot die tijd verhuur ik mijn gezellige etage. Vragen over Amsterdam? Stuur ze maar op, ik help je graag om een geweldige tijd te hebben in mijn geliefde stad. Fijne dag!",1,False,2.0,6,4.17,,
147234297,2017.0,"Hi, my name is Marie, I am working and living in Amsterdam. When I'm travelling, I rent out my apartment in the center of Amsterdam. 
I have been living here all my life, so know my way around the best coffee places, bakeries and other (clothing) shops. I can give you loads of tips for a pleasant stay in beautiful Amsterdam!",2,False,3.0,11,5.0,50,18
13655037,2018.0,,2,False,1.0,3,5.0,,50
12090309,2014.0,,2,False,3.0,5,5.0,,40
49066415,2015.0,From Berlin to Amsterdam and around the world,2,False,1.0,19,4.84,83,67
5097799,2013.0,i like to meet people. I am intrigued by people.i like to welcome people. I like music art stories,2,True,2.0,16,4.94,100,100
22931049,2014.0,,3,False,1.0,4,5.0,,
231146517,2018.0,"Hi, I’m Noelia! I own this house with my husband Martin. We are from Argentina and we’ve been expats for 10 years. We love hosting and we recently full renovated this house with the purpose of having a cozy place where everyone can feel at home. We know how important is that!
We love having friends over and cooking for them while having a nice conversation around the kitchen island.
We hope you have great memories in this house as well!",2,False,1.0,9,4.89,100,86
527358489,2023.0,,2,False,1.0,5,5.0,,0
75424608,2016.0,"I'm Eline, a 30-year-old sports enthusiast and passionate marketeer!",2,False,1.0,7,5.0,100,25
42011563,2015.0,"Verloskundige, cultuurminnend, reislustig, muzikaal en creatief",2,False,1.0,3,5.0,,
81495877,2016.0,,2,False,1.0,1,5.0,,
10048959,2013.0,-,2,False,4.0,4,5.0,80,69
130022015,2017.0,,2,False,1.0,11,5.0,,100
527444539,2023.0,,2,False,1.0,2,5.0,100,44
407814298,2021.0,,2,False,1.0,4,5.0,50,25
211159653,2018.0,,2,False,1.0,12,4.83,100,16
2462748,2012.0,I live in Amsterdam with my partner and two sons. We like to travel and share our home in Amsterdam when we are away.,2,False,2.0,2,4.5,,0
527581023,2023.0,"Wij Anne en Branko, kunstenaar en architect, wonen in Amsterdam Noord, waar wij ons duurzame droomhuis hebben gebouwd. 
Op de begane grond rondom de kleine “Japanse” binnentuin hebben we ons keramiekatelier en een kleine studio gerealiseerd de we verhuren.
De studio heeft een eigen ingang zodat je alle privacy hebt. We zijn er als je ons nodig hebt, en zo niet, dan zie je ons niet.",2,True,1.0,145,4.97,100,100
309173192,2019.0,,1,False,1.0,0,,100,
689016,2011.0,"Hello! I have been a Airbnb host since the early days at my previous appartement. Now I moved to a small cottage and after doing construction and remodelling I can finally host again! I hope to welcome many interesting and lovely guests at my new casa, hope to see you soon!",2,False,3.0,19,5.0,100,70
399186053,2021.0,,1,False,1.0,7,5.0,,100
69462209,2016.0,,2,True,1.0,11,4.82,100,100
522727959,2023.0,,2,False,2.0,9,4.11,90,96
15531406,2014.0,,2,False,1.0,3,5.0,100,0
498869432,2023.0,,2,False,1.0,3,5.0,100,67
365305468,2020.0,"We're Adam & Emma! Emma is from a place called Hoorn just outside from Amsterdam and Adam is from London, and we met in Jamaica 6 years ago! We love to travel and always stay in AirBnB's, so we wanted to open our home up for others wanting to stay in a home whilst visiting our awesome city!",2,False,1.0,11,5.0,100,57
528049242,2023.0,"I have travelled around the five continents and have always been especially attracted to big cities, their streets, their people, and their culture.
That’s why I want my guests to enjoy their trips in the exact same passionate way.
I have designed and decorated each of the apartments with a style that’s an unmistakable combination of the functionality and beauty of Nordic design and the creativity and spontaneity of Mediterranean design.",2,True,2.0,162,4.83,100,99
4341984,2012.0,"Jacob is an urban development manager he likes city trips and beaches destinations.
Joe is a stylist/singer-songwriter who loves to go to Concert and  theatre events!
As hosts, we would like to give you a warm welcome. We are happy to help you to enjoy our beautiful city.",2,True,1.0,31,4.97,100,85
5502573,2013.0,"Mijn naam is Jolanda. Samen met mijn man Jules wonen we in een mooie hoekwoning in de Watergraafsmeer in Amsterdam Oost. We hebben twee dochters die allebei studeren. 
We spelen graag tennis en bezoeken graag sportwedstrijden. We gaan regelmatig naar een restaurant of naar het theater of de film in de stad. 
Tijdens onze vakanties verblijven we in graag in appartementen of woningen die we via Airbnb boeken.",2,False,1.0,4,5.0,,0
47924450,2015.0,"Wij zijn Nikki & Geoffrey,

En wonen 7 jaar in Amsterdam. Beide werkzaam als zelfstandig ondernemer, Nikki in de creative business en Geoffrey eigenaar en werkzaam als lifestyle en personal trainer/coach.

In onze vrije tijd zijn we graag op ontdekking in de stad. Samen met vrienden of met elkaar zijn we altijd in voor een hapje en drankje. Ook zijn we liefhebbers van kunst en cultuur en regelmatig te vinden in musea, theater en cinema.",3,False,2.0,8,5.0,100,63
139793012,2017.0,"Ik ben Amsterdammer, kok, vader, reiziger, vriend en geliefde! Carpe diem en always keep a smile on your face. Open voor nieuwe mensen en culturen.",2,False,2.0,15,4.6,,100
184548110,2018.0,,2,True,2.0,12,5.0,100,62
10818252,2013.0,,2,True,1.0,61,4.87,100,90
354440066,2020.0,,2,False,1.0,4,5.0,,71
393494412,2021.0,,2,False,1.0,2,5.0,50,7
528171018,2023.0,,2,False,1.0,9,4.67,78,50
34821312,2015.0,,3,False,3.0,4,5.0,25,0
9637393,2013.0,"Currently based in Amsterdam with insatiable hunger to explore the world, one Airbnb at a time. Feeling happiest when traveling to foreign countries discovering new cuisines, cultures and people.
Fav travel destinations include Bali, LA, NY and Mexico City. Experienced Airbnb host.",3,False,3.0,5,4.8,40,13
207132373,2018.0,Ik ben Emma en samen met mijn vriend Dim verhuren wij ons huis in Amsterdam noord.,2,False,1.0,10,4.8,,62
49189764,2015.0,,2,False,3.0,0,,,
11823844,2014.0,,2,False,2.0,4,5.0,,100
22732018,2014.0,,3,False,3.0,9,5.0,,
7761040,2013.0,"Originally from NYC, I currently live in Amsterdam.  When not at work, I spend the weekends exploring Europe or sometimes, working out, or having a quiet day at home. 

I’m interested in traveling the world and experiencing everything it has to offer. 
",2,False,1.0,8,4.75,100,0
65931436,2016.0,,2,False,1.0,6,4.83,100,100
272699070,2019.0,,2,False,1.0,0,,91,67
9913279,2013.0,I travel through life with my best friend - a sense of humor -  discovering other people and new destinations to understand myself better. I consider that life is a great joke and you never know what can happen. That’s why I prefer spontaneous decisions rather that planned steps- in this case more unexpected things can happen. ,3,True,2.0,172,4.88,100,100
66177483,2016.0,,2,False,1.0,10,5.0,100,50
104484746,2016.0,,2,False,2.0,2,5.0,,57
28901413,2015.0,,2,False,1.0,1,5.0,,
36852817,2015.0,"Originaires de Paris, jeune couple qui aime voyager, faire du sport et découvrir de nouvelles tendances/endroits/restaus...",2,False,3.0,11,4.91,,100
68220587,2016.0,"Hi! I am an enthusiastic Dutch woman (38) who loves to travel! I live in the amazing city of Amsterdam and work as a legal counsel. 

I love adventures, and exploring new places all around the world. I’m more of a nature type of girl than a city girl, but appreciate both a lot.

If there is anything you’d like to know, feel free to ask :)!",2,False,1.0,10,5.0,,100
231334285,2018.0,,2,False,1.0,10,5.0,,
505785162,2023.0,,1,False,1.0,1,5.0,,0
10568408,2013.0,,2,False,1.0,1,5.0,100,60
106097005,2016.0,"Hi, ik ben Laura Hoekzema uit Amsterdam. Meestal reis ik met mijn Engelse partner en onze dochter van 5.",2,False,1.0,6,5.0,100,54
284451875,2019.0,,2,False,1.0,11,5.0,100,100
79030818,2016.0,,2,False,1.0,1,5.0,100,
35863503,2015.0,,2,False,3.0,15,4.93,100,33
60762184,2016.0,,1,False,1.0,2,5.0,,
12003994,2014.0,"Ik ben journalist, woonachtig in Amsterdam.",2,False,1.0,10,5.0,,67
40416262,2015.0,,2,False,1.0,12,5.0,100,100
270107519,2019.0,"Dear Meriam, we Najat and Tarik  with our kids from Amsterdam are looking forward to stay in your house. it iur first visit in the summer in Morocco.",2,False,1.0,0,,75,0
45677335,2015.0,,2,False,2.0,6,4.67,100,29
10487277,2013.0,"A frequent traveler, love airports :-)
Living in vibrant Amsterdam.
Always looking for an opportunity to cook for friends, and always keen to meet new people.",2,False,1.0,15,4.93,100,47
2395124,2012.0,"I love travelling!! I save all my money to see and visit as much as possible!! And when I'm somewhere, I love to walk around, hour after hour, to really get to know a place. Because for me, that's the way to get to know a city, not only sightseeing will do.
I love New York, London, Sydney, New Zealand, California, Ibiza, Thailand, Barcelona and so much more..
I will make sure the apartment is clean and comfortable, because that's so important when you travel!
I loook forward to give you all the good and inside tips of Amsterdam, so you can enjoy it to the max!!",2,False,4.0,5,5.0,100,94
115625728,2017.0,,2,False,1.0,9,4.67,100,0
25682253,2015.0,,2,False,1.0,7,5.0,100,52
23997411,2014.0,"My name is Vincent and I live a very active life. I love salsa dancing, kitesurfing, kickboxing, kayaking and cooking oriental food. My biggest passion is strapping on my backpack and visiting as many countries as possible. My favorites so far have been Japan, Mexico & Colombia.  ",2,False,3.0,3,5.0,,
128733978,2017.0,,2,False,1.0,7,5.0,89,11
484535538,2022.0,,2,False,1621.0,6,4.83,99,86
31809246,2015.0,"Amsterdam based mum of two who loves brunch, coffee and climbing mountains. 

Fave book - The Poison Wood Bible, Barbara Kingsolver 

Fave food - Freshly caught salmon 

Fave place - Home with my parents (or, Guatemala)",2,False,3.0,10,5.0,100,82
2803223,2012.0,"I am 38 years old, inhabitant of Amsterdam, and work as a researcher and teacher at Utrecht University.",2,False,1.0,5,4.8,100,60
421532411,2021.0,,2,False,2.0,6,4.83,40,39
186868419,2018.0,,2,False,1.0,5,3.6,,
102738914,2016.0,"Hi there! 

I'm Jordi, a 30-year-old with a passion for cooking, sports and art. I call Amsterdam home for the last six years, and have lived in five different countries before. 

In my free time, I'm passionate about cycling, swimming, playing padel, and uncovering hidden gems in Amsterdam.

Lately, I've been hard at work renovating my apartment, and I can't wait to welcome you to experience it.

Warm regards, Jordi",2,False,1.0,13,5.0,,
13350215,2014.0,"My name is Liduine, nice to meet you! I'm 30 years old. I live and work as data analyst in Amsterdam. I love to travel together with my boyfriend or my friends.",2,False,1.0,3,4.67,,100
45030072,2015.0,,2,False,1.0,5,5.0,,0
60954428,2016.0,"Hello! My name is Sarit, I am a 33-year-old Dutch woman, living in the most beautiful city in the world (Amsterdam) with my partner, daughter and son. 

We live in a recently renovated 3 bedroom apartment in the center of Amsterdam Oost (East), a family friendly and culturally diverse neighbourhood, with lots of shops, restaurants, and cafes around the corner. The city center is only a short 10 minute bike ride away.",2,False,1.0,6,4.83,100,100
13596799,2014.0,,2,False,1.0,10,5.0,,33
529703380,2023.0,,2,False,1.0,10,4.9,100,67
75082948,2016.0,,2,False,1.0,6,5.0,100,0
21050848,2014.0,,2,False,1.0,0,,100,100
6588515,2013.0,"I like to travel from time to time, sometimes with friends, sometimes alone. Flexible and easy going, a nature and animal-lover. If the bed is good, the food is fresh and the people are friendly, you won't hear me complain ;)",2,False,2.0,3,5.0,,
129154292,2017.0,,3,False,1.0,16,4.94,100,85
529916341,2023.0,,2,False,2.0,117,4.74,100,93
124538339,2017.0,,2,False,2.0,0,,,0
65307217,2016.0,ik vind het superleuk om gasten te hosten en hen het naar de zin te maken,1,False,1.0,11,4.64,,83
530030282,2023.0,"I'm Noah, 23, a professional chef, who has lived in the Netherlands, the UK and Denmark. I love vibrant Amsterdam, where there is always something going on. I play padel and visit the gym to stay in shape. I like to travel to get to know new people, place and food!",2,False,1.0,4,5.0,,100
530195197,2023.0,"We are a married couple living in Amsterdam with our child. We love the city as much as nature. We enjoy the vibrance of city life, being surrounded by people with different backgrounds and the variety of many types of food as well as the quiet and peace that nature offers. :)",2,False,1.0,5,5.0,100,67
49909303,2015.0,"I am an outdoor enthusiast. I love to travel, hike, snowboard, and cycle. I also love music shows, good books and socialising. 
I am Vancouver born and lived in France for 8 years of my childhood. Amsterdam is home now but I love to venture around the globe.",2,True,1.0,14,5.0,100,100
530273833,2023.0,Ik ben Quicho ten Haaf en woon alleen in mijn dubbele bovenhuis in Amsterdam Zuid. Ik reis en verhuur daarom mijn mooie woning in het centrum van Amsterdam.,2,True,1.0,13,4.92,100,80
446160201,2022.0,,2,True,1.0,15,5.0,100,100
5931735,2013.0,"During the last 10 years I've been traveling extensively all over the world due to my work. I'm now living in Amsterdam after been living in Dublin, Ayr, Miami,Barcelona and Toronto.  Sagittarius, explorer, world wonderer and humble. I have a dog and his name is Lennon.",2,False,1.0,15,5.0,100,40
19027021,2014.0,"Hey there! 

My name is Harry, I am originally from Sydney, Australia but have lived in the Netherlands for the last five years. 

Looking forward to meeting you :)",3,True,2.0,19,5.0,100,34
68369176,2016.0,,2,False,1.0,3,5.0,,
172083920,2018.0,,2,False,1.0,16,4.94,100,50
36676764,2015.0,,1,False,1.0,7,5.0,100,57
143171282,2017.0,"Hi, 

I'm Arjan, 49 years old entrepreneur who loves to travel. I have a 12 years old son who lives in Costa Rica.  In my free time i have been a volunteer at the Amsterdam animal ambulance since 2007 and enjoy DJ'íng at weddings and all sorts of fun parties. I love nature, wildlife, wining and dining and exploring new cultures, continents and art forms. Looking forward to meeting you!

Love & light,
Arjan",2,False,2.0,1,5.0,,100
44427343,2015.0,,2,False,2.0,1,5.0,100,25
8012285,2013.0,Curious about everything on spaceship earth.,2,False,1.0,7,5.0,100,0
23845610,2014.0,,2,False,3.0,10,5.0,100,33
3585296,2012.0,,2,False,2.0,6,4.67,100,0
310155634,2019.0,,1,False,2.0,10,5.0,,78
10697763,2013.0,,2,False,4.0,37,4.51,90,98
530607670,2023.0,,2,False,1.0,10,5.0,,75
43388404,2015.0,"My name is Twiena and I make music during the week and play music in the weekends, but don’t worry I wouldn’t be doing that at the places I sleep :)",2,False,1.0,10,4.8,10,14
530696805,2023.0,,2,False,2.0,27,4.96,100,90
34519032,2015.0,Hi! Mijn naam is Jobien en samen met Hidde woon ik in Amsterdam Oost. We genieten van de levendige en gezellige buurt met tal van mogelijkheden om de stad te ontdekken. In ons appartment komt ruimte en rust samen met de gezelligheid van de stad.,2,False,2.0,9,5.0,100,100
34533378,2015.0,,2,False,1.0,7,5.0,,67
654760,2011.0,Professional living in Amsterdam from London. Love to travel with work and with friends. ,3,False,1.0,6,5.0,100,80
83781951,2016.0,,2,False,1.0,2,5.0,86,100
169899468,2018.0,"I am always looking out for great local tips, I respect the property of others, and will always communicate clearly and on time. ",2,False,1.0,6,4.83,,75
526461757,2023.0,,2,False,1.0,3,5.0,100,75
22792261,2014.0,,2,False,1.0,5,5.0,,
44164904,2015.0,,2,False,1.0,3,5.0,,50
529495888,2023.0,,2,False,1.0,11,4.64,70,11
280076052,2019.0,,2,False,1.0,8,4.88,50,36
9066706,2013.0,Ik ben dol op reizen en nieuwe mensen & culturen ontdekken.,2,True,3.0,9,4.89,100,62
202654727,2018.0,,2,False,2.0,0,,,
